dzr_sng_id,MSD_sng_id,MSD_track_id,valence,arousal,artist_name,track_name,Lyrics
365073,SOYMBQB12D021910E9,TRJQVNX128F425EA29,0.00766439314399,0.7915182792759999,Leona Lewis,I Will Be,"There's nothing I could say to you
Nothing I could ever do to make you see
What you mean to me
All the pain the tears I cried
Still you never said goodbye
And now I know
How far you'd go

I know I let you down
But it's not like that now
This time I'll never
Let you go

I will be
All that you want
And get myself together
'Cause you keep me from falling apart
All my life
I'll be with you forever
To get you through the day
And make everything OK

I thought that I had everything
I didn't know what life could bring
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
365137,SOLMKTS12A8AE46C27,TRDHBPQ128F425EA1E,-0.569752257537,0.0319014993861,Leona Lewis,Bleeding Love,"Closed off from love, I didn't need the pain
Once or twice was enough and it was all in vain
Time starts to pass, before you know it you're frozen, ooh
But somethin' happened for the very first time with you
My heart melted to the ground
Found somethin' true
And everyone's looking 'round thinking I'm going crazy, ooh I
But I don't care what they say, I'm in love with you
They try to pull me away, but they don't know the truth
My heart's crippled by the vein that I keep on closing
You cut me open and I
Keep bleeding
Keep, keep bleeding love
I keep bleeding
I keep, keep bleeding love
Keep bleeding
Keep, keep bleeding love
You cut me open
Uuh ooh
Trying hard not to hear, but they talk so loud
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
365268,SOFACKM12AB01845F4,TROTFCB12903CAC741,-1.70330082414,-0.6281538578970001,Mario,How Do I Breathe,"How do I breathe, yeah?
How do I breathe, yeah?

It feels so different being here
I was so used to being next to you
Life for me is not the same
There's no one to turn to
I don't know why I let it go too far
Starting over - it's so hard
Seems like everywhere I try to go
I keep thinking of you

I just had a wake up call (Call)
Wishing that I never let you fall (Fall)
Baby you are not to blame at all
When I'm the one that pushed you away
Baby if you knew I cared (Cared)
You'd have never went nowhere (Nowhere)
Girl I should've been right there

How do I breathe
Without you here by my side?
How will I see
When your love brought me to the light?
Where do I go
When your heart's where I lay my head?
When you're not with me
How do I breathe?
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
519036,SONMTMG12A6D4FBEE1,TROMJWF12903CBD7CC,-1.05657234488,0.736206377828,Great Lake Swimmers,The Man With No Skin,"If I could crawl into a shell
Then I would a mile away
Things are heavy enough already
And I really do think that's
The best that I can do
Stuck here and all
And I really do think that
Don't care at all

Take a step forwards
Don't be afraid
Take a step backwards
Don't be afraid
So go on
So look back
Stuck inside a heavy shell
Try to walk and not be pushed

And the man with no skin
I would not let him
Would not let him sign off
'Cause nobody wants to see
A beating heart
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
519039,SOXOOCT12AF72A1027,TRTFOSN12903CBD7D0,0.449731961246,-2.0754819457900004,Great Lake Swimmers,I Will Never See the Sun,"I will never see the sun
Spadina, St. George, Bay, and Yonge
One for nothing, all for one
Spadina, St. George, Bay and Yonge

Hey you look like royalty
Weren't you born with muddy feet?
Hoarse, in high tops, totally lost
Those two streets will never meet

I will never see the sun
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
519111,SOPJJHT12A8C13F776,TRMRUDG12903CBD7B8,0.957291020918,0.390506993776,Great Lake Swimmers,Bodies and Minds,"O hold me O holy O golden O grace
Down here in fear, down where none can hear
Any whisper, any word

Don't wanna, you wanna
Don't wanna, you wanna
Don't wanna, you wanna
Don't wanna, you wanna
Don't wanna, you wanna
No sudden moves

Don't wanna, you wanna
Don't wanna, you wanna
Don't wanna, you wanna
Don't wanna, you wanna
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
519113,SOEIXGW12A8C13F784,TRRXHFT12903CBD7BF,0.766274170504,-2.11235654676,Great Lake Swimmers,Falling Into the Sky,"Breathing this poison, alive but near death
Under the water, and holding my breath
But we were made to drink in the earth
Its river and gutters, its mountains of worth

Fur and feathers, and leather, and scales
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
519117,SOMZCRY12A8C13F791,TRWAIMD128F92E059D,0.13500896008500002,-1.50392563083,Great Lake Swimmers,Long Into The Evening,"It's only human to wonder why
It's only animal to do it
It's only animal to run along the rocks
And move along instead of talk
It's only human to wonder how
And how I wish I could talk to you now

And the words tumble out of your mouth
Like apples from a wild tree
And mine they spy out cautiously
Like a creature from its cave
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
520083,SOQXWHQ12A8C12FE4F,TRRDKSS128F423A023,-1.72786013348,-1.10752367045,MORS PRINCIPIUM EST,Fragile Flesh,"We feel the anger rise before the wake
We march against the wars of hate
The wratful demons come to brake your fate
You're living in a lie, you won't be safe
My heart is burned to six feet under
My soul is black as the moonless night
There's one thing that the heathens seek
The fragile flesh of the unborn child

Why won't you listen to me? Just listen to me
Why can't you hear the screams? The screams so loud
That all the salt of the tears that they all will cry
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
530652,SOYGGNV12A8C132F0D,TRBRFYN128F4265818,-0.780962317853,-0.789480237121,The Bad Plus,Smells Like Teen Spirit,"Load up on guns and bring your friends.
It's fun to lose and to pretend.
She's overbored and self assured.
Oh no, I know a dirty word.

Hello, hello, hello, how low?
Hello, hello, hello, how low?
Hello, hello, hello, how low?
Hello, hello, hello.

With the lights out it's dang'rous.
Here we are now, entertain us.
I feel stupid and contagious.
Here we are now, entertain us.
A mullato, an albino, a mosquito, my libido.
Yay, yay, yay,

...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
531834,SONGPYO12A58A7A419,TRMHIBW128F42AF9CF,-1.9352498567900003,-0.655809808621,Charley Pride,I Can't Believe That You've Stopped Loving Me,"Tomorrow I'll say happy birthday darling
And surprise you with a gift when I come home
Then mine forgetful arms will reach out for you
I can't forget you just because you're gone
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
531935,SOHJJVS12AC4689CC4,TRNWHIH12903D16860,-1.05657234488,0.736206377828,Kris Kristofferson,Me and Bobby McGee,"If it sounds country man
That's what it is
It's a country song, yeah, okay
One, two, three, four
One, two, three, four

Busted flat in Baton Rouge, and headin' for the trains
Feelin' nearly faded as my jeans
Bobby thumbed a diesel down just before it rained
Took us all away to New Orleans

I took my harpoon out of my dirty red bandana
And was blowin' sad while Bobby sang the blues
With them windshield wipers slappin' time
And Bobby clappin' hands, we finally sang up
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
531937,SONQXBK12A8C133169,TRUWYNZ128F427023B,-1.48226704009,-0.440707969658,Kris Kristofferson,Sunday Mornin' Comin' Down,"Well, I woke up Sunday morning
With no way to hold my head that didn't hurt
And the beer I had for breakfast wasn't bad
So I had one more for dessert

Then I fumbled through my closet for my clothes
And found my cleanest dirty shirt
And I shaved my face and combed my hair
And stumbled down the stairs to meet the day

I'd smoked my brain the night before on
Cigarettes and songs that I'd been pickin'
But I lit my first and watched a small kid
Cussin' at a can that he was kicking

Then I crossed the empty street
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
531993,SOWBJGW12A8C13660E,TRGHBQI128F428836A,-1.74423300637,1.3354186435200002,Diamond Rio,You're Gone,"I said, Hello I think I'm broken.
And though I was only jokin'
It took me by surprise when you agreed.
I was tryin to be clever
But for the life of me I never
Would have guessed how far the simple truth would lead.
You knew all my lines. You knew all my tricks.
You knew how to heal that pain no medicine can fix.

And I bless the day I met you.
And I thank God that he let you
Lay beside me for a moment that lives on.
And the good news is I'm better for the time we spent together.
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
532345,SOYAWUE12A8C133831,TRNTAAE128F42620B2,-1.1711824551299999,-0.563623306207,Savage Garden,Gunning Down Romance,"Love and other moments are just chemical reactions in your brain
In your brain
And feelings of aggression are the absence of the love drug
In your veins
In your veins

Love, come quickly
'Cause I feel myself esteem is cavin' in
It's on the brink

Love, come quickly
'Cause I don't think, I can keep this monster in
It's in my skin

Pah pah
Pah pah

Love and other socially acceptable emotions are morphine
They're morphine
Cleverly concealin' primal urges often felt but rarely seen
Rarely seen
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
532439,SONWVYC12A58A7DB0C,TRAGFVT128F92ECB5D,-1.9352498567900003,-0.655809808621,Oasis,Don't Go Away,"Cold and frosty morning
There's not a lot to say
About the things caught in my mind
And as the day was dawning
My plane flew away
With all the things caught in my mind

I don't wanna be there when you're coming down
I don't wanna be there when you hit the ground

So don't go away
Say what you say
Say that you'll stay
Forever and a day
In the time of my life
'Cause I need more time
Yes, I need more time
Just to make things right

Damn my situation
And the games I have to play
With all the things caught in my mind
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
532577,SOJCXGH12A8C134D62,TRWADSB128F4279AA9,-1.70057201199,1.84244440679,Savage Garden,Break Me Shake Me,"I never thought
I'd change my opinion again
But you moved me in a way

That I've never known
But you moved me in a way

That I've never known

But straight away
You just moved into position again

You abused me in a way
That I've never known

You abused me in a way
That I've never known
So break me, shake me

Hate me, take me over
When the madness stops
Then you will be alone

Just break me, shake me

Hate me, take me over
When the madness stops
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
532605,SOULUTZ12A8C13FCDB,TRZDPAF128F92F7C1F,0.0158508295903,0.390506993776,Savage Garden,I Knew I Loved You,"Maybe it's intuition
But somethings you just don't question
Like in your eyes, I see my future in an instant
And there it goes, I think I've found my best friend

I know that it might sound more than a little crazy, but I believe

I knew I loved you before I met you
I think I dreamed you into life
I knew I loved you before I met you
I have been waiting all my life

There's just no rhyme or reason
Only a sense of completion
And in your eyes, I see the missing pieces
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
532607,SOQDBOK12A8C132D94,TRPZUFD128F4273C81,1.0719011311700002,0.8468301807240001,Savage Garden,Crash And Burn,"When you feel all alone
And the world has turned its back on you
Give me a moment please
To tame your wild, wild heart

I know you feel like the walls are closing in on you
It's hard to find relief
And people can be so cold

When darkness is upon your door
And you feel like you can't take anymore

Let me be the one you call
If you jump I'll break your fall
Lift you up and fly away with you into the night
If you need to fall apart
I can mend a broken heart
If you need to crash then crash and burn, you're not alone

When you feel all alone
And a loyal friend is hard to find
You're caught in a one-way street
With the monsters in your head
When hopes and dreams are far away
And you feel like you can't face the day
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
532609,SOHZPBN12A8C133821,TRUADLS128F42620AD,1.2137993629000001,1.26781520842,Savage Garden,The Animal Song,"When superstars and cannonballs are running through your head
A television freak show cops and robbers everywhere
Subway makes me nervous, people pushing me too far
I've got to break away
So take my hand now

'Cause I want to live like animals
Careless and free like animals
I want to live
I want to run through the jungle
The wind in my hair and the sand at my feet

I've been having difficulties keeping to myself
Feelings and emotions better left up on the shelf
Animals and children tell the truth, they never lie
Which one is more human
There's a thought, now you decide

Compassion in the jungle
Compassion in your hands, yeah
Would you like to make a run for it
Would you like to take my hand, yeah

'Cause I want to live like animals
Careless and free like animals
I want to live
I want to run through the jungle
The wind in my hair and the sand at my feet
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
532611,SOASMFI12A8C132DB0,TRMZBCO128F4273C8C,-0.7797928269329999,0.18045346327300002,Savage Garden,Two Beds And A Coffee Machine,"And she takes another step
Slowly she opens the door
Check that he is sleeping
Pick up all the broken glass
And furniture on the floor
Been up half the night screaming
Now it's time to get away
Pack up the kids in the car

Another bruise to try and hide
Another alibi to write
Another ditch in the road You keep moving
Another stop sign
You keep moving on
And the years go by so fast

...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
533010,SOYNPAQ12AB017D70F,TRNDEST128F92F7C2E,-0.431674362809,0.0955101860516,Savage Garden,I Don't Care,"I ride this train
In the windswept afternoon
And the sunlight warms the faces
Of the faithless who are waiting
I ride this train
But I need a conversation
Mozambique or was it veronique?
How about you pick the subject
And I'll listen to you?

People tell me that I feel too much
But I don't care, I don't care
People tell me that I need too much
But I don't care, no I don't care

I ride this train

In a dream-like state of mind
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
533620,SOGNOJB12A8C13B8A8,TROGUML128F42975E4,-1.4877246643900002,-0.36081300089699997,Rory Gallagher,Moonchild,"You are a moonchild and pretty soon child
I've got that feeling
That I'm gonna make you smile forever
If I can.
Just give me a sign and I'll show you my plan
You are a blue child, forever true child
You know I'll try to paint the skies blue forever
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
533990,SOGWNGZ12A58A78E7D,TRREWDK128F425A323,0.815392789182,0.662457175897,Will Young,Love The One You're With,
534083,SOJKJGM12A8C13C4FC,TRTPCNQ128F42A3B02,-1.5182873604499998,0.450428220345,Kelly Clarkson,Hear Me,"Hear me... Hear me...

You gotta be out there
You gotta be somewhere
Wherever you are, I'm waiting...
'Cause there are these nights when
I sing myself to sleep
And I'm hoping my dreams
Bring you close to me
Are you listening?

Hear me I'm crying out, I'm ready now
Turn my world upside down, find me
I'm lost inside the crowd, it's getting loud
I need you to see, I'm screaming for you to please
Hear me, hear me

Can you hear me?

...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
534503,SOLUONV12A8C1308C7,TRMUJKH128F4267E7E,0.979121518109,0.588707973965,Sly & The Family Stone,Stand!,"Stand, in the end, you'll still be you
One that's done all the things you set out to do
Stand, there's a cross for you to bear
Things to go through if you're goin' anywhere

Stand for the things you know are right
It's the truth that the truth makes them so uptight
Stand, all the things you want are real
You have you to complete and there is no deal

Stand, stand, stand
(Everybody, yeah)
Stand, stand, stand

...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
534506,SOKDYXV12A8C135C47,TRWPHRC128F92DED4F,1.5412568207600001,1.70416465317,Sly & The Family Stone,Somebody'S Watching You,"Pretty, pretty, pretty as a picture
Witty, witty, witty as you can be
Blind 'cause your eyes see only glitter
Closed to the things that make you free
Ever stop to think about a downfall?
Happens at the end of every line
Just when you think you've pulled a fast one
Happens to the foolish all the time

Somebody's watching you
Somebody's watching you
Somebody's watching you
Somebody's watching you

Games are to be played with toys, et cetera
Love is to be made when you're for real
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
534508,SOCYWKJ12A8C135C53,TRBZJVN12903D03BC1,1.11374291745,0.785372512445,Sly & The Family Stone,Everyday People,"Sometimes I'm right and I can be wrong
My own beliefs are in my song
The butcher, the banker, the drummer and then
Makes no difference what group I'm in
I am everyday people, yeah yeah

There is a blue one who can't accept
The green one for living with
A fat one tryin' to be a skinny one
Different strokes for different folks
And so on and so on and scooby dooby dooby

Ooh sha sha
We got to live together
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
534574,SOVDXOX12A8C136B86,TRGFSDZ128F930BC0A,1.1810536171200001,1.39073054497,Sly & The Family Stone,Dance To The Music,"Get up and dance to the music!
Get on up and dance to the funky music!
Dum-dumm du-du-du-du-du-dum-dumm
Du-du-du-du-du-dum-dumm - du-du-du-du-du-dum-dumm
Dance to the Music, Dance to the Music
Hey Greg!
What?
All we need is a drummer
For people who only need a beat, yeah!

...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
534752,SOIKPSK12A8C13DA77,TRDIAFN128F42B31B9,-0.568660732678,-0.049222622737999995,Mario Vazquez,Gallery,"God broke the mold
When He made this one I know
She's breathtaking, but so much more
She walks in the room, your lungs close
Making you never want to breathe again
Her boyfriend has got so much dough
So, much ice his neck and wrist froze
Is he faithful to her? hell no
But she chose to be with him, shorty

Tell me is the money worth your soul?
Tell me what's the reason that you hold on
When you know that dude has a whole wall of 'em just like you?
And girl you're just way too fine
Gotta be treated as one of a kind
Girl use your mind
Don't be just another dime

Because
I can't take
Seeing you with him
'Cause I know exactly what you'll be
In his gallery
Just not fair
And it's tearing me apart
You're just another priceless work of art
In his gallery
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
535166,SOUWOOW12A8AE47BD7,TRHFKUQ128F425A9E8,-1.22030107381,0.644019875414,Prefab Sprout,Bonny,"I spend the days with my vanity
I'm lost in heaven and I'm lost to earth
Didn't give you minutes not even moments
All my life in a tower of foil
Shaded feelings, don't believe you
When you were there before my eyes
No one planned it took it for granted
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
535168,SOLOMRM12A8AE46BC2,TRGTTDR128F4259895,-1.26805528641,-0.0128089542846,Prefab Sprout,When Love Breaks Down,"My love and I, we work well together
But often we're apart
Absence makes the heart lose wager
'Til love breaks down, love breaks down

Oh my, oh my, have you seen the weather?
The sweet September rain
Rain on me like no other
Until I drown, until I drown

When love breaks down
The things you do
To stop the truth from hurting you
When love breaks down
The lies we tell
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
535298,SOWUHHZ12A8C13F129,TRBYRIJ128F42A2436,0.37332522108000005,-0.9231506656209999,Toni Braxton,You're Makin' Me High,"I'll always think of you
Inside of my private thoughts
I can imagine you
Touching my private parts
And just the thought of you
I can't help but touch myself
That's why I want you so bad

Just one night of
Moonlight, with you there beside me
All night, doin' it again and again
You know, I want you so bad
Baby, baby, baby, baby

Ohh, I get so high
When I'm around you, baby
I can touch the sky
You make my temperature rise
Baby, you're makin' me high
Baby, baby, baby, baby

...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
535299,SOSGLYH12A8C13BA14,TRFDVKX128F4292ADB,0.24916426831099997,-0.280149811285,Toni Braxton,Breathe Again,"If I never feel you in my arms again
If I never feel your tender kiss again
If I never hear ""I love you"" now and then

Will I never make love to you once again?
Please understand, if love ends
Then I promise you, I promise you

That, that I shall never breathe again
Breathe again

That I shall never breathe again
And I can't stop thinkin' about
About the way things used to be
And I can't stop thinkin' about

About the love that you make to me
And I can't get you out of my head
How in the world will I begin
To let you walk right out my life
And blow my heart away
And I can't stop carin' about

About the apple of my eye
And I can't stop doin' without
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
535419,SONOEWC12A8C13F968,TRRCXVU128F92C24F9,0.909991610338,0.48115705448,Collie Buddz,Blind To You,"Yuh know, hey! Yeah, you know!
Wha me say! Fuckin' haters, you know, hey!

I'm blind to you haters
Can't touch me, war instigators
Me say where is the love, lately
Ask you how the world ah run so

Said I'm blind to you haters
Can't touch me, rumour creators
Me say where is the love, lately
Hey, ask you how the world ah run so

When things done pop off
Dem a smile and dey laugh
Dem would ah love to see you fall by the wast side
Dem all ah big up your past
Pray for you down fall fast
And trigger both bomb blasts, like dem nah no pride

Blessed in love to the youth dem
When dem brother murder fe nothing no way
Send out me seeds to the youth dem
Praise the Almighty, don't go astray

Said I'm blind to you fuckin' haters
Can't touch me, bullshit creators
Me say where is the love, lately
Ask you how the world ah run so
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
535901,SONVUWZ12A8AE452F0,TRFDIPO128F425B470,-1.9352498567900003,-0.655809808621,Paul Potts,Caruso,"Qui dove il mare luccica
E tira forte il vento
Sulla vecchia terrazza
Davanti al golfo di Surriento
Un uomo abbraccia una ragazza
Dopo che aveva pianto
Poi si schiarisce la voce
E ricomincia il canto

Te vojo bene assai
Ma tanto tanto bene sai
E' una catena ormai
Che scioglie il sangue dint'e vene sai

Vide le luci in mezzo al mare
Penso alle notti la in America
Ma erano solo le lampare
E la bianca scia di un'elica
Senti il dolore nella musica
E si alzo dal pianoforte
Ma quando vide uscire
La luna da una nuvola
Gli sembro piu dolce anche la morte
Guardo negli occhi la ragazza
Quegli occhi verdi come il mare
Poi all'improvviso usci una lacrima
E lui credette di affogare

Potenza della lirica
Dove ogni dramma e un falso
Che con un po'di trucco e con la mimica
Puoi diventare un altro
Ma due occhi che ti quardano
Cosi vicini e veri
Ti fan scordare le parole
Confondono i pensierei
Cos diventa tutto piccolo
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
536481,SOWOMMY127F8096DF9,TRCPOGU128F425BBFB,0.957291020918,0.390506993776,MGMT,Time To Pretend,"I'm feeling rough, I'm feeling raw
I'm in the prime of my life
Let's make some music, make some money
Find some models for wives
I'll move to Paris, shoot some heroin
And fuck with the stars
You man, the island and the cocaine
And the elegant cars

This is our decision, to live fast and die young
We've got the vision
Now let's have some fun!
Yeah, it's overwhelming, but what else can we do?
Get jobs in offices?
And wake up for the morning commute?

Forget about our mothers and our friends
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
536483,SOBAHBY12CF5CFD5A8,TRBIGSQ128F425DEED,0.41698621546099995,0.109338161414,MGMT,The Youth,"This is a call to arms
To live and love and sleep together
We could flood the streets
With love or light or heat, whatever
Lock the parents out
Cut a rug, twist and shout
Wave your hands, make it rain
The stars will rise again

The youth are starting to change; are you
Starting to change, are you?
Together, together, together, together
Together, together, together
The youth are starting to change; are you
Starting to change, are you?
Together, together, together, together
Together, together, together

...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
536484,SOSOXJK12A8AE47120,TRNZOOI128F425D68F,0.957291020918,0.390506993776,MGMT,Electric Feel,"All along the Western front
People line up to receive
She got the power in her hand
To shock you like you won't believe
Saw her in the Amazon
With the voltage running through her skin
Standing there, with nothing on
She gonna teach me how to swim

I said, ""Ooh, girl!""
""Shock me like an electric eel""
""Baby girl""
""Turn me on with your electric feel""

I said, ""Ooh, girl!""
""Shock me like an electric eel""
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
536486,SOPUYEJ12AF729C974,TRHRFIN128F425DEF1,0.815392789182,0.662457175897,MGMT,4th Dimensional Transition,"I feel your racing heart
My liquid silver arms extended
These waves aren't far apart
Black gold in claw foot tubs unchanging
I am fire, where's my form?
Whisper crimson I intrude
There's light beneath your eyes
New overtones in view
Endless form, endless time

If what they say is true
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
536488,SOTAAHE12A8AE48C5C,TRBOCQJ128F425DEF4,0.815392789182,0.662457175897,MGMT,Of Moons_ Birds & Monsters,
536489,SOMWNJA12A58A7538F,TRYAEUK128F425DEF7,0.37332522108000005,-0.9231506656209999,MGMT,The Handshake,"I just shook the handshake
I just sealed the deal
I'll try not to let them
Take everything they can steal
People always told me
Don't forget your roots
I know I can feel them underneath my leather boots

You toss all the mornings lost to the clouds and you watch it go
Your fair weather friends on a parachute binge get lost when the wind blows
The handshake's stuck on the tip of my tongue
It tastes like death, but it looks like fun

I was a loner
I was just waiting by myself
When you, warped temptress
Rose to bring me happiness and wealth
Black tears, black smile, black credit cards and shoes
...

******* This Lyrics is NOT for Commercial use *******
(1409621065547)"
